epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,1579.79,0.7891,0.57067,1.04744,0.88204,0.73093,0.79873,0.49877,1.2677,0.76047,1.39742,0.0076768,0.0076768,0.0076768
178,1588.48,0.7888,0.57114,1.04823,0.88481,0.7287,0.79671,0.50405,1.24337,0.73831,1.38219,0.0076636,0.0076636,0.0076636
179,1597.16,0.78987,0.56676,1.04317,0.88645,0.7347,0.802,0.50296,1.23181,0.73747,1.38228,0.0076504,0.0076504,0.0076504
180,1605.86,0.78506,0.56323,1.04438,0.89567,0.72474,0.79767,0.50374,1.2361,0.72774,1.3942,0.0076372,0.0076372,0.0076372
181,1614.53,0.78515,0.56396,1.04691,0.9164,0.7201,0.80353,0.50462,1.23569,0.71751,1.38024,0.007624,0.007624,0.007624
182,1623.23,0.78552,0.55519,1.04264,0.90157,0.72509,0.79511,0.50818,1.23978,0.71146,1.38586,0.0076108,0.0076108,0.0076108
183,1631.95,0.78361,0.55733,1.04464,0.9,0.72901,0.80105,0.50113,1.29485,0.72429,1.42731,0.0075976,0.0075976,0.0075976
184,1640.65,0.7862,0.56045,1.04563,0.8945,0.7277,0.80176,0.50317,1.27388,0.71775,1.40851,0.0075844,0.0075844,0.0075844
185,1649.36,0.78562,0.56488,1.04426,0.88086,0.74664,0.80425,0.50477,1.26698,0.71447,1.39975,0.0075712,0.0075712,0.0075712
186,1658.03,0.783,0.55974,1.04453,0.89743,0.75157,0.81523,0.50362,1.26682,0.709,1.40272,0.007558,0.007558,0.007558
187,1666.66,0.77988,0.55498,1.03907,0.89672,0.74248,0.80809,0.50339,1.26194,0.70512,1.40609,0.0075448,0.0075448,0.0075448
188,1675.81,0.77753,0.55403,1.04244,0.9155,0.73466,0.8156,0.50221,1.27145,0.69748,1.41819,0.0075316,0.0075316,0.0075316
189,1686.42,0.77844,0.5549,1.03953,0.90136,0.74127,0.8145,0.50788,1.28676,0.70895,1.42224,0.0075184,0.0075184,0.0075184
190,1695.46,0.77964,0.55648,1.0376,0.90338,0.73542,0.81221,0.5026,1.28632,0.70687,1.41724,0.0075052,0.0075052,0.0075052
191,1704.13,0.78102,0.54786,1.03731,0.88791,0.74939,0.81459,0.49707,1.27808,0.70421,1.42054,0.007492,0.007492,0.007492
192,1712.82,0.77915,0.55155,1.04255,0.89019,0.73751,0.80186,0.49471,1.26444,0.70822,1.41048,0.0074788,0.0074788,0.0074788
193,1722.25,0.77438,0.55311,1.03556,0.89784,0.7211,0.80419,0.50199,1.2464,0.70118,1.39352,0.0074656,0.0074656,0.0074656
194,1731.34,0.77816,0.55228,1.03808,0.90222,0.72228,0.80699,0.50685,1.24586,0.71075,1.38447,0.0074524,0.0074524,0.0074524
195,1740,0.77449,0.55094,1.04086,0.89582,0.71902,0.79988,0.50824,1.22038,0.7017,1.36738,0.0074392,0.0074392,0.0074392
196,1748.65,0.77264,0.54753,1.03535,0.8988,0.72635,0.79985,0.50453,1.22275,0.70613,1.36481,0.007426,0.007426,0.007426
197,1757.34,0.77052,0.551,1.03753,0.91125,0.7319,0.80162,0.50615,1.23475,0.70912,1.37327,0.0074128,0.0074128,0.0074128
198,1766.03,0.77174,0.54191,1.03283,0.89384,0.72984,0.80024,0.50512,1.22925,0.71324,1.36691,0.0073996,0.0073996,0.0073996
199,1774.72,0.77386,0.55238,1.03764,0.90285,0.7277,0.80192,0.5057,1.22456,0.7151,1.37084,0.0073864,0.0073864,0.0073864
200,1783.39,0.77015,0.54977,1.03616,0.895,0.72958,0.80186,0.50496,1.23135,0.72309,1.3851,0.0073732,0.0073732,0.0073732
201,1792.08,0.77065,0.54544,1.03525,0.91172,0.72815,0.80037,0.49924,1.26626,0.73783,1.40489,0.00736,0.00736,0.00736
202,1800.78,0.76686,0.54164,1.03258,0.89193,0.72972,0.79454,0.5023,1.26875,0.7436,1.40555,0.0073468,0.0073468,0.0073468
203,1809.53,0.76872,0.5431,1.03164,0.90365,0.73511,0.79621,0.50566,1.26893,0.74543,1.41668,0.0073336,0.0073336,0.0073336
204,1818.2,0.7637,0.54068,1.03184,0.89449,0.73518,0.80307,0.51375,1.23696,0.72542,1.3822,0.0073204,0.0073204,0.0073204
205,1826.91,0.76466,0.54162,1.03804,0.89365,0.74168,0.80414,0.51185,1.24828,0.74513,1.38288,0.0073072,0.0073072,0.0073072
206,1835.63,0.76657,0.53753,1.03364,0.89354,0.74419,0.80394,0.51183,1.25456,0.71723,1.38714,0.007294,0.007294,0.007294
207,1844.31,0.76823,0.53851,1.03157,0.91338,0.74422,0.81003,0.51736,1.24151,0.69979,1.38039,0.0072808,0.0072808,0.0072808
208,1852.97,0.77002,0.54163,1.03406,0.90296,0.74049,0.8063,0.51751,1.22925,0.69229,1.37191,0.0072676,0.0072676,0.0072676
209,1862.44,0.76714,0.54262,1.0321,0.90244,0.73204,0.80652,0.51713,1.22697,0.70177,1.37292,0.0072544,0.0072544,0.0072544
210,1873.14,0.76588,0.54455,1.03447,0.87632,0.741,0.80799,0.51294,1.23548,0.71166,1.37851,0.0072412,0.0072412,0.0072412
211,1881.84,0.76503,0.54016,1.03086,0.90247,0.73343,0.80741,0.50903,1.2417,0.72627,1.38641,0.007228,0.007228,0.007228
212,1890.52,0.75683,0.53391,1.02622,0.89215,0.73101,0.79985,0.51079,1.2428,0.72925,1.39085,0.0072148,0.0072148,0.0072148
213,1899.28,0.76282,0.53425,1.02307,0.91054,0.72574,0.80238,0.50984,1.24186,0.71122,1.38529,0.0072016,0.0072016,0.0072016
214,1907.91,0.75756,0.53795,1.02761,0.91339,0.72968,0.80598,0.50881,1.25419,0.72174,1.39658,0.0071884,0.0071884,0.0071884
215,1917.23,0.75806,0.5343,1.02923,0.90201,0.72723,0.80671,0.51039,1.25112,0.71275,1.39701,0.0071752,0.0071752,0.0071752
216,1926.09,0.7607,0.53448,1.03023,0.92663,0.72209,0.80794,0.50816,1.25874,0.70832,1.41078,0.007162,0.007162,0.007162
217,1934.86,0.76128,0.53246,1.02643,0.87716,0.74315,0.80452,0.50751,1.25971,0.70411,1.41063,0.0071488,0.0071488,0.0071488
218,1943.49,0.75845,0.53518,1.02611,0.87692,0.73478,0.80098,0.51011,1.27205,0.7273,1.42546,0.0071356,0.0071356,0.0071356
219,1952.14,0.7517,0.53103,1.0273,0.88897,0.73206,0.80284,0.50407,1.27393,0.7027,1.43261,0.0071224,0.0071224,0.0071224
220,1961.68,0.75582,0.52779,1.02818,0.90509,0.7307,0.80573,0.50581,1.27179,0.69004,1.43189,0.0071092,0.0071092,0.0071092
221,1970.43,0.75467,0.52897,1.02561,0.87847,0.74487,0.80639,0.50824,1.25774,0.68142,1.40865,0.007096,0.007096,0.007096
222,1979.14,0.75999,0.53235,1.02468,0.88097,0.74155,0.80263,0.51171,1.26928,0.68996,1.42335,0.0070828,0.0070828,0.0070828
223,1987.84,0.75366,0.52727,1.02468,0.88951,0.74564,0.80816,0.50966,1.27944,0.68922,1.43409,0.0070696,0.0070696,0.0070696
224,1996.54,0.7485,0.53309,1.02677,0.883,0.74951,0.8065,0.50598,1.27891,0.69769,1.43722,0.0070564,0.0070564,0.0070564
225,2005.63,0.74992,0.52479,1.02166,0.8832,0.74425,0.80053,0.50918,1.25371,0.68945,1.41571,0.0070432,0.0070432,0.0070432
226,2014.8,0.75567,0.53211,1.02687,0.88956,0.74719,0.8031,0.51307,1.24351,0.68467,1.40867,0.00703,0.00703,0.00703
227,2023.51,0.74729,0.52764,1.02187,0.89337,0.74791,0.80253,0.51142,1.24482,0.674,1.40539,0.0070168,0.0070168,0.0070168
228,2032.22,0.7512,0.52478,1.02328,0.89668,0.74628,0.80324,0.51217,1.22006,0.66229,1.38496,0.0070036,0.0070036,0.0070036
229,2040.92,0.74819,0.52476,1.02069,0.90529,0.73975,0.8018,0.51362,1.21863,0.66643,1.382,0.0069904,0.0069904,0.0069904
230,2049.62,0.75343,0.52193,1.02058,0.90474,0.74344,0.80569,0.51569,1.21633,0.66973,1.38309,0.0069772,0.0069772,0.0069772
231,2059.21,0.75028,0.52469,1.0205,0.90415,0.74027,0.80574,0.515,1.21573,0.66987,1.38562,0.006964,0.006964,0.006964
232,2067.85,0.74942,0.52658,1.02106,0.91092,0.73639,0.80655,0.52156,1.2014,0.66955,1.37533,0.0069508,0.0069508,0.0069508
233,2076.55,0.74309,0.5213,1.01927,0.90175,0.73863,0.80332,0.51953,1.20745,0.67471,1.38404,0.0069376,0.0069376,0.0069376
234,2085.25,0.74137,0.51581,1.01948,0.90149,0.73417,0.80134,0.51903,1.20728,0.68077,1.3843,0.0069244,0.0069244,0.0069244
235,2093.98,0.7465,0.51801,1.02306,0.89954,0.73863,0.80545,0.51592,1.20783,0.68582,1.39125,0.0069112,0.0069112,0.0069112
236,2102.62,0.74749,0.52243,1.02325,0.90366,0.7474,0.80588,0.5198,1.20956,0.67786,1.39474,0.006898,0.006898,0.006898
237,2112.03,0.74448,0.5182,1.01766,0.89535,0.74261,0.80445,0.51408,1.20504,0.67607,1.40195,0.0068848,0.0068848,0.0068848
238,2120.86,0.74079,0.5174,1.01991,0.89187,0.74704,0.80363,0.51435,1.21324,0.67301,1.40655,0.0068716,0.0068716,0.0068716
239,2129.51,0.73949,0.51669,1.01723,0.90232,0.74049,0.80217,0.51502,1.22662,0.67578,1.41084,0.0068584,0.0068584,0.0068584
240,2138.13,0.74029,0.51837,1.01753,0.90615,0.75002,0.81173,0.51631,1.23806,0.68227,1.4146,0.0068452,0.0068452,0.0068452
241,2146.8,0.74374,0.51759,1.02351,0.90513,0.7357,0.80384,0.51532,1.24284,0.67575,1.41625,0.006832,0.006832,0.006832
242,2155.47,0.74519,0.51476,1.01571,0.88606,0.75206,0.80976,0.51876,1.22939,0.66455,1.39842,0.0068188,0.0068188,0.0068188
243,2164.19,0.74253,0.51527,1.01536,0.89465,0.75238,0.81482,0.51738,1.22265,0.66632,1.38493,0.0068056,0.0068056,0.0068056
244,2172.86,0.7364,0.51471,1.01729,0.9008,0.75094,0.81431,0.51817,1.22245,0.66428,1.38494,0.0067924,0.0067924,0.0067924
245,2181.53,0.73601,0.51402,1.01629,0.89124,0.76036,0.8136,0.51606,1.22602,0.66416,1.3969,0.0067792,0.0067792,0.0067792
246,2190.18,0.73651,0.51106,1.01631,0.89384,0.75586,0.81477,0.51624,1.22739,0.66672,1.39695,0.006766,0.006766,0.006766
247,2198.81,0.7373,0.51371,1.01906,0.89989,0.74953,0.81426,0.51816,1.23633,0.67441,1.40227,0.0067528,0.0067528,0.0067528
248,2207.45,0.74034,0.51691,1.01859,0.89604,0.74674,0.81534,0.52247,1.23384,0.67573,1.39903,0.0067396,0.0067396,0.0067396
249,2216.18,0.73287,0.51009,1.01434,0.89968,0.7387,0.81494,0.52554,1.23377,0.66981,1.39724,0.0067264,0.0067264,0.0067264
250,2225.04,0.73778,0.51608,1.01441,0.9039,0.73841,0.81309,0.52298,1.23235,0.66953,1.39443,0.0067132,0.0067132,0.0067132
251,2233.73,0.73612,0.50838,1.01366,0.89667,0.74036,0.81321,0.52396,1.22853,0.67357,1.39044,0.0067,0.0067,0.0067
252,2242.39,0.73913,0.50908,1.01126,0.90304,0.746,0.81553,0.5212,1.2217,0.66659,1.38828,0.0066868,0.0066868,0.0066868
253,2251.06,0.73546,0.51133,1.01405,0.89633,0.74932,0.81494,0.52414,1.22196,0.66186,1.39154,0.0066736,0.0066736,0.0066736
254,2259.78,0.73754,0.51651,1.01302,0.9044,0.74825,0.81495,0.52487,1.21853,0.66357,1.38633,0.0066604,0.0066604,0.0066604
255,2268.44,0.72502,0.50554,1.01287,0.90487,0.74665,0.81131,0.52072,1.21657,0.66987,1.3845,0.0066472,0.0066472,0.0066472
256,2277.96,0.72809,0.50259,1.01017,0.91181,0.74177,0.81266,0.52499,1.21629,0.6731,1.38472,0.006634,0.006634,0.006634
257,2287.44,0.73407,0.50768,1.01523,0.9084,0.74299,0.81204,0.52486,1.21987,0.66878,1.38991,0.0066208,0.0066208,0.0066208
258,2296.12,0.73096,0.50656,1.01431,0.886,0.74238,0.81029,0.52184,1.22014,0.67061,1.38807,0.0066076,0.0066076,0.0066076
259,2304.83,0.73187,0.50944,1.01123,0.89506,0.74636,0.81237,0.51929,1.22623,0.6769,1.38628,0.0065944,0.0065944,0.0065944
260,2313.51,0.72784,0.50711,1.00907,0.89309,0.74936,0.81256,0.52205,1.22628,0.68047,1.38357,0.0065812,0.0065812,0.0065812
261,2322.16,0.73479,0.50729,1.01441,0.89805,0.74811,0.81028,0.5193,1.21973,0.67911,1.37543,0.006568,0.006568,0.006568
262,2330.87,0.72181,0.5,1.00964,0.89671,0.74681,0.81012,0.52433,1.21321,0.67669,1.36782,0.0065548,0.0065548,0.0065548
263,2339.54,0.72604,0.50357,1.01063,0.90968,0.74323,0.80828,0.52133,1.22327,0.6796,1.37392,0.0065416,0.0065416,0.0065416
264,2348.19,0.72289,0.50323,1.00836,0.90846,0.74459,0.80796,0.52172,1.22848,0.68174,1.37473,0.0065284,0.0065284,0.0065284
265,2357.04,0.72243,0.50074,1.00771,0.90639,0.74703,0.80981,0.52131,1.22417,0.68128,1.37279,0.0065152,0.0065152,0.0065152
266,2366.23,0.72544,0.50165,1.00632,0.90749,0.74722,0.80755,0.52017,1.21916,0.67424,1.36675,0.006502,0.006502,0.006502
267,2376.22,0.72765,0.50566,1.00449,0.90378,0.74602,0.80929,0.52049,1.20722,0.6661,1.35792,0.0064888,0.0064888,0.0064888
268,2385.28,0.71932,0.50001,1.00377,0.90807,0.74359,0.80854,0.52234,1.20824,0.67102,1.36144,0.0064756,0.0064756,0.0064756
269,2394.53,0.72373,0.50037,1.0051,0.91091,0.74077,0.8089,0.52246,1.21118,0.6716,1.36434,0.0064624,0.0064624,0.0064624
270,2403.25,0.7184,0.49136,1.00115,0.91281,0.74241,0.81278,0.52449,1.21255,0.68038,1.36356,0.0064492,0.0064492,0.0064492
271,2411.92,0.72118,0.49708,1.00724,0.91562,0.73758,0.80967,0.52539,1.21565,0.68747,1.36844,0.006436,0.006436,0.006436
272,2420.5,0.72172,0.49495,1.00551,0.91723,0.73801,0.81019,0.52743,1.21325,0.68618,1.36941,0.0064228,0.0064228,0.0064228
273,2429.2,0.71807,0.49962,1.00682,0.91639,0.73669,0.80993,0.52858,1.21347,0.68305,1.36693,0.0064096,0.0064096,0.0064096
274,2437.82,0.71855,0.49613,1.00374,0.91517,0.73985,0.80783,0.52815,1.20962,0.68074,1.36398,0.0063964,0.0063964,0.0063964
275,2446.51,0.72037,0.49728,1.00291,0.91633,0.73405,0.80949,0.52775,1.20766,0.67386,1.36285,0.0063832,0.0063832,0.0063832
276,2455.09,0.72222,0.50269,1.00671,0.92327,0.73971,0.81068,0.52966,1.20234,0.66771,1.35761,0.00637,0.00637,0.00637
277,2463.81,0.71482,0.49537,1.0053,0.92553,0.73819,0.81447,0.53156,1.19944,0.66594,1.35554,0.0063568,0.0063568,0.0063568
278,2472.44,0.71414,0.49444,1.00217,0.92495,0.73599,0.8125,0.53119,1.19678,0.66479,1.35648,0.0063436,0.0063436,0.0063436
279,2481.26,0.71891,0.49786,1.00135,0.92191,0.73499,0.81155,0.52963,1.19946,0.6701,1.35899,0.0063304,0.0063304,0.0063304
280,2490.12,0.72259,0.49522,1.00723,0.90465,0.74513,0.8137,0.53039,1.1983,0.67524,1.3601,0.0063172,0.0063172,0.0063172
281,2498.87,0.71911,0.49495,1.00213,0.90549,0.74514,0.81616,0.52946,1.19802,0.67616,1.35941,0.006304,0.006304,0.006304
282,2507.57,0.71376,0.49338,1.00479,0.91363,0.7382,0.81682,0.52828,1.19868,0.6767,1.36235,0.0062908,0.0062908,0.0062908
283,2516.23,0.71064,0.48977,1.00235,0.91054,0.74385,0.81697,0.52863,1.19296,0.66957,1.35745,0.0062776,0.0062776,0.0062776
284,2524.84,0.71419,0.48974,1.00096,0.91354,0.74426,0.81523,0.5283,1.19128,0.6688,1.35889,0.0062644,0.0062644,0.0062644
285,2533.51,0.71077,0.48937,0.99874,0.92399,0.738,0.81227,0.52589,1.19172,0.66714,1.35934,0.0062512,0.0062512,0.0062512
286,2542.23,0.7123,0.48991,0.99956,0.91578,0.73941,0.81436,0.52763,1.18814,0.66179,1.35926,0.006238,0.006238,0.006238
287,2550.95,0.71322,0.48982,1.00086,0.91718,0.74407,0.81777,0.52692,1.19005,0.66208,1.36487,0.0062248,0.0062248,0.0062248
288,2559.5,0.71235,0.48805,0.99876,0.91678,0.74564,0.81878,0.52668,1.1893,0.65838,1.36761,0.0062116,0.0062116,0.0062116
289,2567.83,0.71025,0.48743,0.99867,0.91324,0.74573,0.8169,0.52662,1.19247,0.65974,1.37652,0.0061984,0.0061984,0.0061984
290,2576.22,0.71265,0.49082,1.002,0.92258,0.7453,0.8172,0.52549,1.19153,0.66065,1.38014,0.0061852,0.0061852,0.0061852
291,2584.73,0.7074,0.48664,0.99946,0.91672,0.7396,0.81664,0.52603,1.19454,0.6609,1.38398,0.006172,0.006172,0.006172
292,2593.22,0.70359,0.48302,0.99614,0.91783,0.74089,0.81897,0.52506,1.19446,0.65893,1.38707,0.0061588,0.0061588,0.0061588
293,2601.59,0.70684,0.48495,0.99891,0.91963,0.74035,0.82065,0.52626,1.19375,0.65859,1.38997,0.0061456,0.0061456,0.0061456
294,2609.89,0.70929,0.48715,1.00045,0.91863,0.73801,0.81826,0.52665,1.19356,0.65879,1.39337,0.0061324,0.0061324,0.0061324
295,2618.18,0.70697,0.48308,0.9997,0.91206,0.73864,0.82338,0.52392,1.19095,0.65868,1.39108,0.0061192,0.0061192,0.0061192
296,2626.46,0.70952,0.48677,0.99991,0.88883,0.75291,0.82286,0.52561,1.18923,0.65951,1.38666,0.006106,0.006106,0.006106
297,2634.77,0.70884,0.48464,1.00105,0.90682,0.73938,0.82109,0.52526,1.18792,0.65811,1.38395,0.0060928,0.0060928,0.0060928
298,2643.03,0.70028,0.47902,0.99336,0.91217,0.74151,0.82208,0.52552,1.1864,0.65668,1.38382,0.0060796,0.0060796,0.0060796
299,2651.38,0.70821,0.48081,0.99598,0.9139,0.74098,0.81963,0.52449,1.18542,0.65742,1.38393,0.0060664,0.0060664,0.0060664
300,2659.71,0.70472,0.48665,0.99651,0.91459,0.7406,0.81877,0.52467,1.18335,0.65998,1.38044,0.0060532,0.0060532,0.0060532
301,2667.98,0.70431,0.48438,0.99241,0.90062,0.74463,0.81939,0.52541,1.18541,0.66069,1.38133,0.00604,0.00604,0.00604
302,2676.42,0.70628,0.48469,0.99968,0.89713,0.75068,0.81896,0.52521,1.18772,0.66272,1.38237,0.0060268,0.0060268,0.0060268
303,2684.83,0.69999,0.47955,0.99363,0.89619,0.75173,0.82088,0.52475,1.18743,0.6628,1.38463,0.0060136,0.0060136,0.0060136
304,2693.18,0.70026,0.4803,0.99269,0.90255,0.74165,0.81907,0.52365,1.18881,0.66414,1.38539,0.0060004,0.0060004,0.0060004
305,2701.91,0.69969,0.48239,0.99696,0.89051,0.74879,0.81977,0.52315,1.18995,0.66922,1.38601,0.0059872,0.0059872,0.0059872
306,2710.62,0.70434,0.48299,0.99639,0.8991,0.75025,0.82171,0.52398,1.19066,0.66713,1.38777,0.005974,0.005974,0.005974
307,2719.26,0.70562,0.4838,1.00063,0.90049,0.74706,0.82178,0.52536,1.18731,0.66316,1.38624,0.0059608,0.0059608,0.0059608
308,2727.89,0.70019,0.47937,0.99172,0.88388,0.75282,0.81974,0.52714,1.18208,0.6552,1.38095,0.0059476,0.0059476,0.0059476
309,2736.57,0.70232,0.48051,0.99433,0.89764,0.74599,0.82102,0.5255,1.18053,0.6534,1.37598,0.0059344,0.0059344,0.0059344
310,2745.19,0.70102,0.4777,0.9946,0.90698,0.74181,0.82232,0.52777,1.18047,0.65129,1.37604,0.0059212,0.0059212,0.0059212
311,2753.88,0.69767,0.47546,0.99197,0.91254,0.74042,0.82285,0.52744,1.17974,0.6509,1.37457,0.005908,0.005908,0.005908
312,2762.51,0.69705,0.4783,0.99349,0.91288,0.74023,0.82209,0.52758,1.17945,0.6511,1.37466,0.0058948,0.0058948,0.0058948
313,2771.1,0.69983,0.4793,0.99387,0.91363,0.74079,0.82212,0.52971,1.17853,0.64743,1.37362,0.0058816,0.0058816,0.0058816
314,2779.73,0.69737,0.4756,0.99033,0.91322,0.73727,0.82049,0.5294,1.17515,0.64274,1.37054,0.0058684,0.0058684,0.0058684
315,2788.35,0.70017,0.47963,0.99516,0.91737,0.73968,0.82376,0.53076,1.17259,0.641,1.3662,0.0058552,0.0058552,0.0058552
316,2796.97,0.6951,0.47352,0.99101,0.91058,0.73474,0.81894,0.53044,1.17501,0.64179,1.3667,0.005842,0.005842,0.005842
317,2805.63,0.69835,0.47882,0.99454,0.91412,0.73309,0.82235,0.53051,1.17288,0.63797,1.36692,0.0058288,0.0058288,0.0058288
318,2814.29,0.69494,0.47473,0.99136,0.91587,0.73672,0.82417,0.5311,1.17199,0.63782,1.36743,0.0058156,0.0058156,0.0058156
319,2822.91,0.69538,0.47285,0.98882,0.89819,0.74547,0.82479,0.53077,1.16948,0.63903,1.36407,0.0058024,0.0058024,0.0058024
320,2831.58,inf,0.47176,0.99366,0.90087,0.74524,0.82238,0.53062,1.16737,0.63564,1.36279,0.0057892,0.0057892,0.0057892
321,2840.15,0.69101,0.46993,0.98933,0.90191,0.74632,0.82314,0.53094,1.16386,0.63393,1.35944,0.005776,0.005776,0.005776
322,2848.77,0.69543,0.4751,0.99002,0.87977,0.7653,0.82384,0.52998,1.16242,0.63262,1.35738,0.0057628,0.0057628,0.0057628
323,2857.39,0.68928,0.46808,0.98847,0.90665,0.74407,0.82575,0.53209,1.16251,0.63163,1.35748,0.0057496,0.0057496,0.0057496
324,2866.12,0.68954,0.47066,0.99057,0.91092,0.74267,0.82356,0.53266,1.16442,0.63077,1.35946,0.0057364,0.0057364,0.0057364
325,2874.79,0.68685,0.46914,0.98903,0.91087,0.74548,0.82557,0.53307,1.16528,0.63005,1.35838,0.0057232,0.0057232,0.0057232
326,2883.51,0.69525,0.47358,0.99028,0.9137,0.74334,0.82346,0.53395,1.16344,0.62997,1.35548,0.00571,0.00571,0.00571
327,2892.18,0.69295,0.47262,0.99074,0.91403,0.74246,0.8235,0.53217,1.1631,0.62748,1.3537,0.0056968,0.0056968,0.0056968
328,2900.79,0.68977,0.46773,0.98641,0.91152,0.74234,0.82147,0.53275,1.16177,0.62903,1.35392,0.0056836,0.0056836,0.0056836
329,2909.44,0.68643,0.46553,0.98947,0.9099,0.7421,0.82162,0.53331,1.16114,0.62841,1.35686,0.0056704,0.0056704,0.0056704
330,2918.15,0.68963,0.46971,0.9871,0.90822,0.7433,0.82136,0.53399,1.15803,0.62858,1.35614,0.0056572,0.0056572,0.0056572
331,2926.81,0.68638,0.46867,0.98689,0.91202,0.74307,0.82257,0.53358,1.15895,0.62839,1.35785,0.005644,0.005644,0.005644
332,2935.39,0.687,0.46759,0.9855,0.9117,0.74241,0.82221,0.53346,1.15772,0.62776,1.35679,0.0056308,0.0056308,0.0056308
333,2944.07,0.68738,0.4712,0.98786,0.91429,0.7423,0.82235,0.53285,1.15925,0.62873,1.35941,0.0056176,0.0056176,0.0056176
334,2952.69,0.68904,0.46812,0.99039,0.91075,0.74339,0.82286,0.5333,1.15864,0.62968,1.36039,0.0056044,0.0056044,0.0056044
335,2961.3,0.69022,0.46553,0.98776,0.91485,0.74535,0.82653,0.53433,1.15711,0.63098,1.36046,0.0055912,0.0055912,0.0055912
336,2969.94,0.68572,0.46517,0.98236,0.91251,0.74577,0.82496,0.53486,1.1556,0.63083,1.36109,0.005578,0.005578,0.005578
337,2978.56,0.68421,0.46511,0.99032,0.91363,0.74496,0.82573,0.53602,1.15751,0.62992,1.36309,0.0055648,0.0055648,0.0055648
338,2987.27,0.68552,0.46444,0.98477,0.91444,0.74727,0.82576,0.53467,1.15902,0.63115,1.3631,0.0055516,0.0055516,0.0055516
339,2995.95,0.68281,0.46345,0.988,0.90776,0.74878,0.82593,0.53446,1.15894,0.63307,1.36356,0.0055384,0.0055384,0.0055384
340,3004.61,0.68265,0.46224,0.98328,0.905,0.75256,0.82857,0.53473,1.16035,0.63474,1.36365,0.0055252,0.0055252,0.0055252
341,3013.27,0.68337,0.46428,0.9813,0.90389,0.75248,0.82854,0.5333,1.16208,0.63623,1.36525,0.005512,0.005512,0.005512
342,3021.87,0.68568,0.46857,0.98714,0.90562,0.75157,0.82773,0.53266,1.16285,0.63694,1.36553,0.0054988,0.0054988,0.0054988
343,3030.54,0.68437,0.4612,0.98357,0.9052,0.74964,0.82533,0.53341,1.16199,0.63849,1.36393,0.0054856,0.0054856,0.0054856
344,3039.19,0.68627,0.4669,0.98671,0.8744,0.77878,0.83048,0.53437,1.16342,0.63991,1.36534,0.0054724,0.0054724,0.0054724
345,3047.88,0.6811,0.46083,0.98629,0.87472,0.77691,0.82739,0.53439,1.16332,0.63967,1.36569,0.0054592,0.0054592,0.0054592
346,3056.57,0.67122,0.45967,0.98414,0.87622,0.77832,0.8298,0.53416,1.16418,0.64302,1.36558,0.005446,0.005446,0.005446
347,3065.24,0.67886,0.45757,0.98265,0.87617,0.77754,0.83023,0.53397,1.16687,0.64267,1.36677,0.0054328,0.0054328,0.0054328
348,3073.91,0.68007,0.46137,0.98372,0.87649,0.77773,0.82951,0.5339,1.16744,0.64207,1.36669,0.0054196,0.0054196,0.0054196
349,3082.55,0.68046,0.46321,0.98346,0.87183,0.78278,0.82921,0.53254,1.16858,0.64376,1.36775,0.0054064,0.0054064,0.0054064
350,3091.21,0.68022,0.45952,0.98212,0.89412,0.76272,0.82836,0.53356,1.17165,0.64479,1.36984,0.0053932,0.0053932,0.0053932
351,3099.9,0.67907,0.45847,0.97889,0.89385,0.76302,0.8274,0.53279,1.1728,0.64693,1.3715,0.00538,0.00538,0.00538
352,3108.47,0.67639,0.45993,0.98102,0.89385,0.76166,0.82803,0.53286,1.17554,0.64792,1.37223,0.0053668,0.0053668,0.0053668
353,3117.13,0.6787,0.46098,0.98131,0.89227,0.76368,0.82896,0.53348,1.17638,0.6488,1.37321,0.0053536,0.0053536,0.0053536
354,3125.78,0.67412,0.45796,0.9807,0.89806,0.76101,0.82911,0.53284,1.17807,0.6495,1.3741,0.0053404,0.0053404,0.0053404
355,3134.68,0.67278,0.45614,0.97868,0.90606,0.7593,0.82902,0.53322,1.17724,0.65094,1.37276,0.0053272,0.0053272,0.0053272
356,3143.32,0.67347,0.45547,0.97921,0.89673,0.76287,0.82893,0.53466,1.17715,0.65086,1.37245,0.005314,0.005314,0.005314
357,3152.01,0.67079,0.45514,0.98341,0.89485,0.76115,0.82761,0.53317,1.17911,0.65237,1.37404,0.0053008,0.0053008,0.0053008
358,3160.7,0.67552,0.45537,0.97881,0.8976,0.75959,0.82907,0.53456,1.17924,0.65218,1.3741,0.0052876,0.0052876,0.0052876
359,3169.37,0.6744,0.45645,0.98635,0.89636,0.76355,0.82982,0.53507,1.17841,0.65333,1.37258,0.0052744,0.0052744,0.0052744
360,3178.02,0.67686,0.45694,0.98268,0.8985,0.76331,0.82888,0.53477,1.17924,0.6544,1.37377,0.0052612,0.0052612,0.0052612
361,3186.74,0.67099,0.4536,0.97675,0.89453,0.76291,0.8284,0.53483,1.18023,0.6569,1.3756,0.005248,0.005248,0.005248
362,3195.41,0.6771,0.45795,0.98027,0.89751,0.76198,0.83007,0.53426,1.18159,0.66013,1.37692,0.0052348,0.0052348,0.0052348
